,Country,year,Revenue,II,UP,CPS,EI,IA,lnRevenue,lnII,lnUP,lnCPS,lnEI,lnIA,,,,
976,140,2014,171.891,0.427,7937588,26,0.495,126.6,5.146860555,-0.850971266,15.88712001,3.258096538,-0.703197516,4.84103251,,,,
977,140,2015,179.248,0.43,8432535,25,0.501,130.3,5.188770322,-0.84397007,15.947608,3.218875825,-0.691149178,4.869839484,,,,
978,140,2016,182.212,0.431,8969852,25,0.504,132.3,5.205170844,-0.841647189,16.00937973,3.218875825,-0.685179011,4.885072071,,,,
979,140,2017,187.74,0.43,9548045,26,0.507,140.2,5.235058027,-0.84397007,16.07184698,3.258096538,-0.679244275,4.943069975,,,,
980,140,2018,205.865,0.433,10156999,26,0.515,147.05,5.327220614,-0.837017551,16.13367358,3.258096538,-0.663588378,4.990772665,,,,
981,141,2012,620.601,0.665,31359984,26,0.791,2301.3,6.430688363,-0.407968238,17.26104324,3.258096538,-0.234457311,7.74122946,,,,
982,141,2013,604.698,0.666,31330962,25,0.791,2467.1,6.40472916,-0.406465608,17.26011737,3.218875825,-0.234457311,7.810798651,,,,
983,141,2014,520.605,0.665,31223156,25,0.794,1271.2,6.254991597,-0.407968238,17.25667056,3.218875825,-0.230671818,7.147716615,,,,
984,141,2015,454.185,0.65,31183824,27,0.793,1242.8,6.118504604,-0.430782916,17.25541006,3.295836866,-0.231932057,7.125122178,,,,
985,141,2016,440.161,0.654,31122512,29,0.797,1333.3,6.087140569,-0.424647928,17.25344197,3.36729583,-0.2269006,7.195412351,,,,
986,141,2017,464.908,0.656,31043768,30,0.797,1423,6.141839537,-0.42159449,17.25090864,3.401197382,-0.2269006,7.260522598,,,,
987,141,2018,495.338,0.662,30946607,32,0.797,1410.4,6.205240358,-0.412489723,17.24777392,3.465735903,-0.2269006,7.251628631,,,,
988,142,2012,646.045,0.961,7747411,68,0.687,1435.65,6.470869161,-0.03978087,15.86286928,4.219507705,-0.375420987,7.269372987,,,,
989,142,2013,765.801,0.968,7824294,69,0.697,1524.4,6.640922345,-0.032523192,15.87274407,4.234106505,-0.360969868,7.329356169,,,,
990,142,2014,909.954,0.974,7866602,69,0.711,1623.2,6.813394049,-0.026343975,15.87813676,4.234106505,-0.341082849,7.392154789,,,,
991,142,2015,1031.758,0.981,7935897,70,0.735,1747.2,6.939019422,-0.019182819,15.88690695,4.248495242,-0.30788478,7.465769786,,,,
992,142,2016,1122.314,0.984,8047166,66,0.739,1896.7,7.023147904,-0.016129382,15.90083054,4.189654742,-0.302457358,7.547870813,,,,
993,142,2017,1168.749,0.983,8182523,71,0.741,2039.4,7.063689225,-0.017146159,15.9175111,4.262679877,-0.299754654,7.620410926,,,,
994,142,2018,1242.998,0.983,8332898,70,0.744,2128.6,7.125281482,-0.017146159,15.93572185,4.248495242,-0.295714244,7.663219766,,,,
995,143,2012,9497.236,0.892,52130345,74,0.866,2928.2,9.158756088,-0.114289146,17.76925777,4.304065093,-0.14387037,7.982143179,,,,
996,143,2013,10094.582,0.893,52650595,76,0.912,3106.3,9.219754123,-0.113168698,17.7791881,4.33073334,-0.092115289,8.041187586,,,,
997,143,2014,11771.174,0.896,53209683,76,0.92,3261.3,9.37340894,-0.109814866,17.78975095,4.33073334,-0.083381609,8.089881168,,,,
998,143,2015,13292.945,0.898,53802927,81,0.911,3443.6,9.494988722,-0.107585211,17.80083843,4.394449155,-0.093212382,8.144272715,,,,
999,143,2016,13933.299,0.899,54382825,66,0.914,3581.4,9.542036866,-0.106472245,17.81155895,4.189654742,-0.089924708,8.183509064,,,,
1000,143,2017,13717.771,0.902,54923317,82,0.914,3765.1,9.526447425,-0.103140759,17.82144853,4.406719247,-0.089924708,8.2335297,,,,
1001,143,2018,14216.51,0.903,55426598,80,0.916,3631.6,9.562159244,-0.102032726,17.83057014,4.382026635,-0.087738914,8.197428601,,,,
1002,144,2012,50249.247,0.943,254576561,73,0.898,6696.69,10.82475084,-0.058688996,19.35511218,4.290459441,-0.107585211,8.809368653,,,,
1003,144,2013,54541.741,0.945,256899730,73,0.891,7164.291,10.90672158,-0.056570351,19.36419641,4.290459441,-0.115410852,8.876864382,,,,
1004,144,2014,58847.197,0.948,259361210,73,0.892,7537.935,10.98269948,-0.053400777,19.37373228,4.290459441,-0.114289146,8.927703551,,,,
1005,144,2015,60882.496,0.95,261865944,76,0.894,7777.352,11.01670099,-0.051293294,19.38334327,4.33073334,-0.112049504,8.958971199,,,,
1006,144,2016,60900.607,0.952,264366216,74,0.899,7640.748,11.01699842,-0.049190244,19.39284588,4.304065093,-0.106472245,8.941250783,,,,
1007,144,2017,59993.125,0.954,266676634,75,0.899,7718.674,11.00198525,-0.047091608,19.40154737,4.317488114,-0.106472245,8.951397867,,,,
1008,144,2018,61430.864,0.956,268720071,71,0.899,7974.592,11.02566766,-0.044997366,19.40918077,4.262679877,-0.106472245,8.984015766,,,,
1009,145,2012,164.2,0.777,3201206,72,0.717,269.5,5.101085197,-0.252314929,14.97903817,4.276666119,-0.332679438,5.59656839,,,,
1010,145,2013,172.678,0.787,3214646,73,0.731,268.3,5.151428589,-0.239527031,14.9832278,4.290459441,-0.313341819,5.592105757,,,,
1011,145,2014,174.02,0.79,3228542,73,0.736,268.2,5.159170235,-0.235722334,14.9875412,4.290459441,-0.30652516,5.591732971,,,,
1012,145,2015,173.358,0.793,3242944,74,0.737,277.3,5.15535882,-0.231932057,14.99199212,4.304065093,-0.305167387,5.625099953,,,,
1013,145,2016,179.628,0.794,3257856,71,0.745,303.7,5.190888046,-0.230671818,14.99657987,4.262679877,-0.294371061,5.716040372,,,,
1014,145,2017,186.168,0.796,3273062,70,0.745,367.4,5.226649492,-0.228156093,15.0012365,4.248495242,-0.294371061,5.906451173,,,,
1015,145,2018,196.219,0.796,3288355,70,0.745,346.9,5.279231382,-0.228156093,15.005898,4.248495242,-0.294371061,5.849036554,,,,
1016,146,2012,112.741,0.59,15199882,17,0.692,189.5,4.725093153,-0.527632742,16.53679822,2.833213344,-0.368169323,5.244389025,,,,
1017,146,2013,117.014,0.601,15408910,17,0.699,196.9,4.762293586,-0.509160344,16.55045647,2.833213344,-0.358104537,5.282695986,,,,
1018,146,2014,122.819,0.607,15640290,17,0.702,186.2,4.810711727,-0.499226488,16.56536084,2.833213344,-0.353821875,5.226821365,,,,
1019,146,2015,125.457,0.612,15884192,19,0.704,191.8,4.83196307,-0.491022996,16.58083496,2.944438979,-0.350976923,5.256453162,,,,
1020,146,2016,129.916,0.618,16130961,21,0.708,202.7,4.866888088,-0.481266822,16.59625103,3.044522438,-0.345311185,5.311727053,,,,
1021,146,2017,140.087,0.623,16372437,22,0.718,269,4.942263658,-0.47320876,16.61110981,3.091042453,-0.33128571,5.59471138,,,,
1022,146,2018,164.837,0.63,16635227,23,0.718,534.6,5.104957107,-0.46203546,16.62703311,3.135494216,-0.33128571,6.281518804,,,,
1023,147,2012,519.16,0.58,28514086,31,0.608,684.8,6.252212121,-0.544727175,17.16590877,3.433987204,-0.497580397,6.529126825,,,,
1024,147,2013,556.376,0.586,29430443,31,0.614,757.2,6.321444325,-0.534435489,17.19754017,3.433987204,-0.487760351,6.629627419,,,,
1025,147,2014,588.417,0.593,30371288,31,0.613,787.4,6.37743588,-0.52256088,17.22900825,3.433987204,-0.489390343,6.668736379,,,,
1026,147,2015,603.542,0.6,31333193,31,0.619,794.4,6.402815632,-0.510825624,17.26018857,3.433987204,-0.479650006,6.677587113,,,,
1027,147,2016,643.793,0.609,32314724,33,0.621,1001.3,6.467377246,-0.495937011,17.29103354,3.496507561,-0.476424197,6.909054435,,,,
1028,147,2017,721.821,0.616,33310316,35,0.626,1292.2,6.581777186,-0.484508315,17.3213777,3.555348061,-0.468404908,7.164101471,,,,
1029,147,2018,852.236,0.624,34317154,33,0.626,1549.8,6.747863484,-0.471604911,17.3511559,3.496507561,-0.468404908,7.345881169,,,,
1030,148,2012,65.803,0.538,5837255,37,0.529,85.9,4.18666543,-0.619896719,15.57977121,3.610917913,-0.636766847,4.453183829,,,,
1031,148,2013,72.736,0.536,6099716,38,0.532,91.5,4.286836448,-0.623621118,15.62375277,3.63758616,-0.63111179,4.516338972,,,,
1032,148,2014,80.19,0.542,6372726,38,0.53,94.7,4.384398819,-0.612489278,15.66753788,3.63758616,-0.634878272,4.550714,,,,
1033,148,2015,84.114,0.542,6654564,38,0.532,93.2,4.432173022,-0.612489278,15.71081349,3.63758616,-0.63111179,4.534747722,,,,
1034,148,2016,84.73,0.542,6944345,38,0.552,95.6,4.43946973,-0.612489278,15.75343822,3.63758616,-0.594207233,4.56017282,,,,
1035,148,2017,86.65,0.539,7243041,37,0.572,108.3,4.461877016,-0.618039708,15.7955517,3.610917913,-0.558616288,4.684905154,,,,
1036,148,2018,94.699,0.541,7551686,35,0.572,107.2,4.55070344,-0.614336,15.83728141,3.555348061,-0.558616288,4.674696249,,,,
1037,149,2012,60.785,0.464,4306222,20,0.549,179.4,4.107343048,-0.767870727,15.27557151,2.995732274,-0.599656837,5.18961795,,,,
1038,149,2013,65.969,0.47,4359425,21,0.55,183.3,4.189184935,-0.755022584,15.28785073,3.044522438,-0.597837001,5.211124155,,,,
1039,149,2014,71.571,0.471,4416215,21,0.557,188,4.270689964,-0.752897185,15.30079355,3.044522438,-0.585190039,5.236441963,,,,
1040,149,2015,73.886,0.469,4473868,21,0.563,205.7,4.302523365,-0.757152511,15.31376392,3.044522438,-0.574475651,5.326418797,,,,
1041,149,2016,73.593,0.47,4531255,22,0.567,216.8,4.298549913,-0.755022584,15.3265095,3.091042453,-0.567395975,5.37897527,,,,
1042,149,2017,74.564,0.475,4589499,22,0.568,242.3,4.311657817,-0.744440475,15.33928143,3.091042453,-0.56563386,5.490176628,,,,
1043,149,2018,80.535,0.496,4650663,22,0.568,258,4.388691873,-0.701179352,15.35252035,3.091042453,-0.56563386,5.552959585,,,,
